taxonId,superkingdom,genus,species
1428435,Bacteria,Oenococcus,Oenococcus oeni
1428436,Bacteria,Oenococcus,Oenococcus oeni
1428437,Bacteria,Oenococcus,Oenococcus oeni
1428438,Bacteria,Oenococcus,Oenococcus oeni
1428439,Bacteria,Oenococcus,Oenococcus oeni
1428440,Bacteria,Oenococcus,Oenococcus oeni
1428441,Bacteria,Oenococcus,Oenococcus oeni
1428442,Bacteria,Oenococcus,Oenococcus oeni
1428443,Bacteria,Oenococcus,Oenococcus oeni
1428444,Bacteria,Oenococcus,Oenococcus oeni
1428445,Bacteria,Oenococcus,Oenococcus oeni
1428448,Bacteria,Marinitoga,Marinitoga sp. 1155
1428449,Bacteria,Marinitoga,Marinitoga sp. 1197
1428452,Bacteria,Morganella,Morganella morganii
1428454,Bacteria,Clostridium,Clostridium beijerinckii
1428456,Viruses,Ledantevirus,Kolente ledantevirus
1428620,Bacteria,Streptomyces,Streptomyces humi
1428624,Bacteria,Streptomyces,Streptomyces sp. MUSC 125
1428626,Bacteria,Streptomyces,Streptomyces malaysiense
1428628,Bacteria,Streptomyces,Streptomyces mangrovisoli
1428644,Bacteria,Streptomyces,Streptomyces gilvigriseus
1428652,Bacteria,Streptomyces,Streptomyces sp. MUSC 93
1429043,Bacteria,Dethiosulfatarculus,Dethiosulfatarculus sandiegensis
1429044,Bacteria,Vibrio,Vibrio parahaemolyticus
1429046,Bacteria,Rhodococcus,Rhodococcus rhodochrous
1429076,Bacteria,Actinomadura,Actinomadura rayongensis
1429082,Bacteria,Oricola,Oricola cellulosilytica
1429083,Bacteria,Pseudomonas,Pseudomonas hussainii
1429244,Bacteria,Paenibacillus,Paenibacillus polymyxa
1429399,Bacteria,Ralstonia,Ralstonia solanacearum
1429401,Bacteria,Enterococcus,Enterococcus faecium
1429402,Bacteria,Enterococcus,Enterococcus faecium
1429403,Bacteria,Enterococcus,Enterococcus faecium
1429404,Bacteria,Enterococcus,Enterococcus faecium
1429758,Viruses,Bruynoghevirus,Pseudomonas virus PAA2
1429759,Viruses,Fromanvirus,Mycobacterium phage EagleEye
1429767,Viruses,Johnsonvirus,Erwinia virus Ea9-2
1429768,Viruses,Agricanvirus,Erwinia virus Ea35-70
1429791,Viruses,Fromanvirus,Mycobacterium phage BellusTerra
1429793,Viruses,Fishburnevirus,Mycobacterium virus Donovan
1429794,Viruses,,Pectobacterium bacteriophage PM2
1429799,Viruses,Rhopapillomavirus,Rhopapillomavirus 2
1429851,Bacteria,Stenotrophomonas,Stenotrophomonas maltophilia
1429873,Bacteria,Xenorhabdus,Xenorhabdus sp. NBAII XenSa04
1429874,Bacteria,Staphylococcus,Staphylococcus aureus
1429875,Bacteria,Staphylococcus,Staphylococcus aureus
1429876,Bacteria,Staphylococcus,Staphylococcus aureus
1429877,Bacteria,Staphylococcus,Staphylococcus aureus
1429878,Bacteria,Staphylococcus,Staphylococcus aureus
1429879,Bacteria,Staphylococcus,Staphylococcus aureus
1429880,Bacteria,Staphylococcus,Staphylococcus aureus
1429881,Bacteria,Staphylococcus,Staphylococcus aureus
1429882,Bacteria,Staphylococcus,Staphylococcus aureus
1429883,Bacteria,Photorhabdus,Photorhabdus luminescens
1429884,Bacteria,Photorhabdus,Photorhabdus luminescens
1429886,Bacteria,Mycobacterium,Mycobacterium tuberculosis
1429887,Bacteria,Mycobacterium,Mycobacterium tuberculosis
1429888,Bacteria,Leuconostoc,Leuconostoc mesenteroides
1429889,Bacteria,Brevibacillus,Brevibacillus borstelensis
1429903,Viruses,Pipefishvirus,Mycobacterium virus Bernardo
1429904,Viruses,Fromanvirus,Mycobacterium phage HanShotFirst
1429905,Viruses,Coopervirus,Mycobacterium virus JAMaL
1429912,Viruses,Fromanvirus,Mycobacterium phage Jovo
1429916,Bacteria,Afipia,Afipia sp. P52-10
1429917,Bacteria,Salmonella,Salmonella enterica
1430,Bacteria,Bacillus,Bacillus thuringiensis
1430326,Bacteria,Mycobacterium,Mycobacterium decipiens
1430331,Bacteria,Geobacillus,Geobacillus icigianus
1430411,Viruses,Kostyavirus,Mycobacterium phage HufflyPuff
1430429,Bacteria,Salmonella,Salmonella enterica
1430430,Bacteria,Salmonella,Salmonella enterica
1430431,Bacteria,Salmonella,Salmonella enterica
1430432,Bacteria,Salmonella,Salmonella enterica
1430433,Bacteria,Salmonella,Salmonella enterica
1430434,Bacteria,Salmonella,Salmonella enterica
1430435,Bacteria,Salmonella,Salmonella enterica
1430436,Bacteria,Salmonella,Salmonella enterica
1430437,Bacteria,Salmonella,Salmonella enterica
1430438,Bacteria,Salmonella,Salmonella enterica
1430439,Bacteria,Salmonella,Salmonella enterica
1430440,Bacteria,Magnetospirillum,Magnetospirillum gryphiswaldense
1430444,Viruses,Mosigvirus,Escherichia virus JS09
1430884,Bacteria,Methylibium,Methylibium sp. T29
1430896,Bacteria,Haemophilus,Haemophilus parahaemolyticus
1430897,Bacteria,Chlamydia,Chlamydia pneumoniae
1430898,Bacteria,Mycoplasma,Mycoplasma pirum
1430899,Bacteria,Listeria,Listeria fleischmannii
1431246,Bacteria,Mycolicibacterium,Mycolicibacterium anyangense
1431249,Bacteria,Agaribacter,Agaribacter marinus
1431338,Bacteria,Acinetobacter,Acinetobacter baumannii
1431339,Bacteria,Bacillus,Bacillus thuringiensis
1431344,Bacteria,Streptomyces,Streptomyces bohaiensis
1431395,Viruses,Begomovirus,Mirabilis leaf curl virus
1431450,Bacteria,Helicobacter,Helicobacter pylori
1431451,Bacteria,Helicobacter,Helicobacter pylori
1431452,Bacteria,Helicobacter,Helicobacter pylori
1431453,Bacteria,Ralstonia,Ralstonia solanacearum
1431454,Bacteria,Escherichia,Escherichia coli
1431455,Bacteria,Klebsiella,Klebsiella pneumoniae
1431464,Viruses,Hunnivirus,Hunnivirus A
1431546,Bacteria,Corynebacterium,Corynebacterium aquilae
1431547,Bacteria,Chlamydia,Chlamydia trachomatis
1431688,Bacteria,Thiohalocapsa,Thiohalocapsa sp. ML1
1431713,Bacteria,Pseudomonas,Pseudomonas aeruginosa
1432,Bacteria,Bacillus,Bacillus thuringiensis
1432046,Bacteria,Salmonella,Salmonella enterica
1432047,Bacteria,Salmonella,Salmonella enterica
1432048,Bacteria,Salmonella,Salmonella enterica
1432052,Bacteria,Eisenbergiella,Eisenbergiella tayi
1432055,Bacteria,Komagataeibacter,Komagataeibacter rhaeticus
1432056,Bacteria,Mannheimia,Mannheimia sp. USDA-ARS-USMARC-1261
1432057,Bacteria,Xanthomonas,Xanthomonas arboricola
1432058,Bacteria,Mycobacterium,Mycobacterium tuberculosis
1432059,Bacteria,Dehalococcoides,Dehalococcoides mccartyi
1432060,Bacteria,Dehalococcoides,Dehalococcoides mccartyi
1432061,Bacteria,Dehalococcoides,Dehalococcoides mccartyi
1432062,Bacteria,Acidithiobacillus,Acidithiobacillus thiooxidans
1432097,Bacteria,Streptococcus,Streptococcus pneumoniae
1432135,Viruses,Fabavirus,Lamium mild mosaic virus
143221,Bacteria,Salmonella,Salmonella enterica
143223,Bacteria,Salegentibacter,Salegentibacter salegens
143224,Bacteria,Zobellia,Zobellia uliginosa
1432548,Bacteria,Escherichia,Escherichia coli
1432549,Bacteria,Escherichia,Escherichia coli
1432551,Bacteria,Escherichia,Escherichia coli
1432552,Bacteria,Klebsiella,Klebsiella pneumoniae
1432553,Bacteria,Klebsiella,Klebsiella pneumoniae
1432554,Bacteria,Klebsiella,Klebsiella pneumoniae
1432555,Bacteria,Escherichia,Escherichia coli
1432559,Bacteria,Escherichia,Escherichia coli
1432561,Bacteria,Klebsiella,Klebsiella pneumoniae
1432562,Bacteria,Salinicoccus,Salinicoccus sediminis
1432563,Viruses,Sobemovirus,Rottboellia yellow mottle virus
1432565,Viruses,Begomovirus,Spinach yellow vein virus
1432652,Bacteria,Francisella,Francisella tularensis
1432657,Bacteria,Borrelia,Borrelia duttonii
1432658,Viruses,Efquatrovirus,Enterococcus virus EF4
1432786,Bacteria,Rhodococcus,Rhodococcus sp. BUPNP1
1432788,Bacteria,Streptococcus,Streptococcus cuniculi
1432792,Bacteria,Methylocaldum,Methylocaldum marinum
1432847,Viruses,,Oenococcus phage phiS11
1432848,Viruses,,Oenococcus phage phiS13
1432856,Viruses,,Formica exsecta virus 1
1432857,Viruses,Iflavirus,Formica exsecta virus 2
1433,Bacteria,Bacillus,Bacillus thuringiensis
1433126,Bacteria,Mucinivorans,Mucinivorans hirudinis
1433129,Bacteria,Escherichia,Escherichia coli
1433131,Bacteria,Escherichia,Escherichia coli
1433144,Bacteria,Vibrio,Vibrio cholerae
1433147,Bacteria,Gloeocapsopsis,Gloeocapsopsis sp. AAB1 = 1H9
1433285,Bacteria,Leptospira,Leptospira interrogans
1433287,Bacteria,Mannheimia,Mannheimia varigena
1433288,Bacteria,Streptococcus,Streptococcus thermophilus
1433289,Bacteria,Streptococcus,Streptococcus thermophilus
1433290,Bacteria,Bacillus,Bacillus licheniformis
1433291,Bacteria,Bacillus,Bacillus licheniformis
1433292,Bacteria,Acidithiobacillus,Acidithiobacillus ferrooxidans
1433513,Bacteria,Streptococcus,Streptococcus gwangjuense
1433844,Bacteria,Prevotella,Prevotella sp. HJM029
143387,Bacteria,Fusobacterium,Fusobacterium necrophorum
143388,Bacteria,Fusobacterium,Fusobacterium necrophorum
1434,Bacteria,Bacillus,Bacillus thuringiensis
1434070,Viruses,Epsilonpapillomavirus,Epsilonpapillomavirus 2
1434071,Bacteria,Aliidiomarina,Aliidiomarina iranensis
1434072,Bacteria,Pseudomonas,Pseudomonas salegens
1434128,Bacteria,Shigella,Shigella flexneri
1434129,Bacteria,Shigella,Shigella flexneri
1434130,Bacteria,Shigella,Shigella flexneri
1434131,Bacteria,Shigella,Shigella flexneri
1434132,Bacteria,Shigella,Shigella flexneri
1434133,Bacteria,Shigella,Shigella flexneri
1434134,Bacteria,Shigella,Shigella flexneri
1434135,Bacteria,Shigella,Shigella flexneri
1434136,Bacteria,Shigella,Shigella flexneri
1434137,Bacteria,Shigella,Shigella flexneri
1434138,Bacteria,Shigella,Shigella flexneri
1434139,Bacteria,Shigella,Shigella flexneri
1434140,Bacteria,Shigella,Shigella flexneri
1434141,Bacteria,Shigella,Shigella flexneri
1434142,Bacteria,Shigella,Shigella flexneri
1434143,Bacteria,Shigella,Shigella flexneri
1434144,Bacteria,Shigella,Shigella flexneri
1434145,Bacteria,Shigella,Shigella flexneri
1434146,Bacteria,Shigella,Shigella flexneri
1434147,Bacteria,Shigella,Shigella flexneri
1434148,Bacteria,Shigella,Shigella flexneri
1434149,Bacteria,Shigella,Shigella flexneri
1434150,Bacteria,Shigella,Shigella flexneri
1434151,Bacteria,Shigella,Shigella flexneri
1434152,Bacteria,Shigella,Shigella flexneri
1434153,Bacteria,Shigella,Shigella flexneri
1434154,Bacteria,Shigella,Shigella flexneri
1434155,Bacteria,Shigella,Shigella flexneri
1434156,Bacteria,Shigella,Shigella flexneri
1434157,Bacteria,Shigella,Shigella flexneri
1434158,Bacteria,Shigella,Shigella flexneri
1434159,Bacteria,Shigella,Shigella flexneri
1434160,Bacteria,Shigella,Shigella flexneri
1434161,Bacteria,Shigella,Shigella flexneri
1434162,Bacteria,Shigella,Shigella flexneri
1434163,Bacteria,Shigella,Shigella flexneri
1434164,Bacteria,Shigella,Shigella flexneri
1434165,Bacteria,Shigella,Shigella flexneri
1434166,Bacteria,Shigella,Shigella flexneri
1434167,Bacteria,Shigella,Shigella flexneri
1434168,Bacteria,Shigella,Shigella flexneri
1434169,Bacteria,Shigella,Shigella flexneri
1434170,Bacteria,Shigella,Shigella flexneri
1434171,Bacteria,Shigella,Shigella flexneri
1434172,Bacteria,Shigella,Shigella flexneri
1434173,Bacteria,Shigella,Shigella flexneri
1434174,Bacteria,Shigella,Shigella flexneri
1434175,Bacteria,Shigella,Shigella flexneri
1434176,Bacteria,Shigella,Shigella flexneri
1434177,Bacteria,Shigella,Shigella flexneri
1434178,Bacteria,Shigella,Shigella flexneri
1434179,Bacteria,Shigella,Shigella flexneri
1434180,Bacteria,Shigella,Shigella flexneri
1434181,Bacteria,Shigella,Shigella flexneri
1434182,Bacteria,Shigella,Shigella flexneri
1434183,Bacteria,Shigella,Shigella flexneri
1434184,Bacteria,Shigella,Shigella flexneri
1434185,Bacteria,Shigella,Shigella flexneri
1434186,Bacteria,Shigella,Shigella flexneri
1434191,Bacteria,Glycocaulis,Glycocaulis alkaliphilus
1434192,Bacteria,Burkholderia,Burkholderia pseudomallei
1434193,Bacteria,Burkholderia,Burkholderia pseudomallei
1434194,Bacteria,Burkholderia,Burkholderia pseudomallei
1434195,Bacteria,Burkholderia,Burkholderia pseudomallei
1434196,Bacteria,Burkholderia,Burkholderia pseudomallei
1434197,Bacteria,Burkholderia,Burkholderia pseudomallei
1434198,Bacteria,Burkholderia,Burkholderia pseudomallei
1434199,Bacteria,Burkholderia,Burkholderia pseudomallei
1434200,Bacteria,Burkholderia,Burkholderia pseudomallei
1434201,Bacteria,Burkholderia,Burkholderia pseudomallei
1434202,Bacteria,Burkholderia,Burkholderia pseudomallei
1434203,Bacteria,Burkholderia,Burkholderia pseudomallei
1434204,Bacteria,Burkholderia,Burkholderia pseudomallei
1434205,Bacteria,Burkholderia,Burkholderia pseudomallei
1434206,Bacteria,Burkholderia,Burkholderia pseudomallei
1434207,Bacteria,Burkholderia,Burkholderia pseudomallei
1434208,Bacteria,Burkholderia,Burkholderia pseudomallei
1434209,Bacteria,Burkholderia,Burkholderia pseudomallei
1434210,Bacteria,Burkholderia,Burkholderia pseudomallei
1434211,Bacteria,Burkholderia,Burkholderia pseudomallei
1434212,Bacteria,Acinetobacter,Acinetobacter baumannii
1434214,Bacteria,Mannheimia,Mannheimia varigena
1434215,Bacteria,Mannheimia,Mannheimia varigena
1434232,Bacteria,Magnetofaba,Magnetofaba australis
1434255,Bacteria,Streptomyces,Streptomyces lushanensis
1434258,Bacteria,Aggregatibacter,Aggregatibacter actinomycetemcomitans
1434260,Bacteria,Aggregatibacter,Aggregatibacter actinomycetemcomitans
1434262,Bacteria,Aggregatibacter,Aggregatibacter actinomycetemcomitans
1434263,Bacteria,Aggregatibacter,Aggregatibacter actinomycetemcomitans
1434264,Bacteria,Aggregatibacter,Aggregatibacter actinomycetemcomitans
1434265,Bacteria,Aggregatibacter,Aggregatibacter actinomycetemcomitans
1434267,Bacteria,Pseudomonas,Pseudomonas aeruginosa
1434319,Viruses,Sextaecvirus,Staphylococcus virus SEP9
1434321,Bacteria,Staphylococcus,Staphylococcus aureus
1434323,Viruses,Tequatrovirus,Escherichia virus HY01
1434324,Bacteria,Bacillus,Bacillus amyloliquefaciens
1434325,Bacteria,Dyadobacter,Dyadobacter tibetensis
1434326,Bacteria,Petrotoga,Petrotoga miotherma
1434328,Bacteria,Petrotoga,Petrotoga sp. 9PWA.NaAc.5.4
1434329,Bacteria,Petrotoga,Petrotoga sp. 9T1HF07.CasAA.8.2
1434330,Bacteria,Petrotoga,Petrotoga sp. HWHPT.55.6.3
1434652,Bacteria,Lactobacillus,Lactobacillus jensenii
1434653,Bacteria,Lactobacillus,Lactobacillus jensenii
1434654,Bacteria,Lactobacillus,Lactobacillus jensenii
1434655,Bacteria,Lactobacillus,Lactobacillus jensenii
1434656,Bacteria,Lactobacillus,Lactobacillus jensenii
1434657,Bacteria,Lactobacillus,Lactobacillus jensenii
1434700,Bacteria,Moheibacter,Moheibacter sediminis
1434701,Bacteria,Chishuiella,Chishuiella changwenlii
1434707,Bacteria,Taibaiella,Taibaiella chishuiensis
1434752,Bacteria,Arcticibacter,Arcticibacter eurypsychrophilus
1434770,Bacteria,Chlamydia,Chlamydia muridarum
1434773,Bacteria,Chlamydia,Chlamydia muridarum
1434782,Viruses,Gammapapillomavirus,Gammapapillomavirus 23
1434821,Bacteria,Oceanospirillum,Oceanospirillum sanctuarii
1434822,Bacteria,,Actinomycetales bacterium JB111
1434828,Bacteria,Corynebacterium,Corynebacterium sp. JB4
1434829,Bacteria,Frigoribacterium,Frigoribacterium sp. JB110
1434831,Bacteria,Halomonas,Halomonas sp. JB380
1434837,Bacteria,Nocardiopsis,Nocardiopsis sp. JB363
1434839,Bacteria,Pseudoalteromonas,Pseudoalteromonas sp. JB197
1434841,Bacteria,Psychrobacter,Psychrobacter sp. JB385
1434842,Bacteria,Sphingobacterium,Sphingobacterium sp. JB170
1434844,Bacteria,Vibrio,Vibrio sp. JB196
1434925,Bacteria,Burkholderia,Burkholderia pseudomallei
1434926,Bacteria,Burkholderia,Burkholderia pseudomallei
1434927,Bacteria,Burkholderia,Burkholderia pseudomallei
1434928,Bacteria,Burkholderia,Burkholderia pseudomallei
1434930,Bacteria,Burkholderia,Burkholderia pseudomallei
1434931,Bacteria,Burkholderia,Burkholderia pseudomallei
1434932,Bacteria,Burkholderia,Burkholderia pseudomallei
143495,Bacteria,Aneurinibacillus,Aneurinibacillus thermoaerophilus
1434987,Viruses,Gammapapillomavirus,Gammapapillomavirus 22
1435008,Viruses,,Citrus endogenous pararetrovirus
1435036,Bacteria,Acinetobacter,Acinetobacter bohemicus
1435038,Bacteria,Lactobacillus,Lactobacillus paracasei
1435039,Bacteria,Lactobacillus,Lactobacillus paracasei
1435040,Bacteria,Lactobacillus,Lactobacillus paracasei
1435044,Bacteria,Pseudomonas,Pseudomonas monteilii
1435045,Bacteria,Borrelia,Borrelia parkeri
1435046,Bacteria,Shigella,Shigella flexneri
1435048,Bacteria,Burkholderia,Burkholderia pseudomallei
1435049,Bacteria,Burkholderia,Burkholderia pseudomallei
1435050,Bacteria,Burkholderia,Burkholderia pseudomallei
1435051,Bacteria,Bifidobacterium,Bifidobacterium moukalabense
1435052,Bacteria,Clostridium,Clostridium botulinum
1435053,Bacteria,Clostridium,Clostridium botulinum
1435054,Bacteria,Clostridium,Clostridium botulinum
1435055,Bacteria,Clostridium,Clostridium botulinum
1435056,Bacteria,Trueperella,Trueperella pyogenes
1435057,Bacteria,Agrobacterium,Agrobacterium tumefaciens
1435058,Bacteria,Pseudomonas,Pseudomonas monteilii
1435068,Bacteria,Gordonia,Gordonia sp. HS-NH1
1435069,Bacteria,Vibrio,Vibrio tritonius
1435146,Bacteria,Morganella,Morganella sp. EGD-HP17
1435296,Bacteria,Gluconobacter,Gluconobacter oxydans
1435342,Bacteria,Lactobacillus,Lactobacillus mixtipabuli
1435347,Bacteria,Yoonia,Yoonia maritima
1435349,Bacteria,Tamlana,Tamlana sedimentorum
1435356,Bacteria,Rhodococcus,Rhodococcus pyridinivorans
1435357,Bacteria,Bacillus,Bacillus anthracis
1435359,Bacteria,Staphylococcus,Staphylococcus aureus
1435360,Bacteria,Staphylococcus,Staphylococcus aureus
1435361,Bacteria,Staphylococcus,Staphylococcus aureus
1435362,Bacteria,Burkholderia,Burkholderia pseudomallei
1435363,Bacteria,Burkholderia,Burkholderia pseudomallei
1435364,Bacteria,Burkholderia,Burkholderia pseudomallei
1435365,Bacteria,Burkholderia,Burkholderia pseudomallei
1435367,Bacteria,Burkholderia,Burkholderia pseudomallei
1435369,Bacteria,Burkholderia,Burkholderia pseudomallei
1435370,Bacteria,Burkholderia,Burkholderia pseudomallei
1435371,Bacteria,Burkholderia,Burkholderia pseudomallei
1435372,Bacteria,Burkholderia,Burkholderia pseudomallei
1435373,Bacteria,Burkholderia,Burkholderia pseudomallei
1435374,Bacteria,Burkholderia,Burkholderia pseudomallei
1435375,Bacteria,Piscirickettsia,Piscirickettsia salmonis
1435411,Viruses,,Oenococcus phage phi9805
1435425,Bacteria,Pseudomonas,Pseudomonas sp. QTF5
1435446,Viruses,Mitovirus,Sclerotinia sclerotiorum mitovirus 6
1435450,Viruses,Umbravirus,Sclerotinia sclerotiorum umbra-like virus 1
1435457,Viruses,,Sclerotinia sclerotiorum negative-stranded RNA virus 3
1435461,Bacteria,Escherichia,Escherichia coli
1435463,Bacteria,Bifidobacterium,Bifidobacterium thermacidophilum
1435464,Bacteria,Bifidobacterium,Bifidobacterium psychraerophilum
1435465,Bacteria,Fluviicoccus,Fluviicoccus keumensis
1435466,Bacteria,Oceanobacillus,Oceanobacillus bengalensis
1435482,Bacteria,Staphylococcus,Staphylococcus aureus
1435485,Viruses,Mamastrovirus,Bovine astrovirus
1435497,Viruses,Rhopapillomavirus,Rhopapillomavirus 2
1435607,Bacteria,Rhizobium,Rhizobium sp. Khangiran2
1435972,Bacteria,Streptococcus,Streptococcus thermophilus
1435973,Bacteria,Alcanivorax,Alcanivorax sp. 97CO-5
1435974,Bacteria,Streptococcus,Streptococcus thermophilus
1435975,Bacteria,Alcanivorax,Alcanivorax sp. 97CO-6
1435981,Bacteria,Streptococcus,Streptococcus thermophilus
1435982,Bacteria,Burkholderia,Burkholderia pseudomallei
1435983,Bacteria,Burkholderia,Burkholderia pseudomallei
1435984,Bacteria,Burkholderia,Burkholderia pseudomallei
1435985,Bacteria,Burkholderia,Burkholderia pseudomallei
1435986,Bacteria,Burkholderia,Burkholderia pseudomallei
1435987,Bacteria,Burkholderia,Burkholderia pseudomallei
1435989,Bacteria,Burkholderia,Burkholderia pseudomallei
1435990,Bacteria,Burkholderia,Burkholderia pseudomallei
1435991,Bacteria,Burkholderia,Burkholderia pseudomallei
1435992,Bacteria,Burkholderia,Burkholderia pseudomallei
1435993,Bacteria,Burkholderia,Burkholderia pseudomallei
1435994,Bacteria,Burkholderia,Burkholderia pseudomallei
1435995,Bacteria,Burkholderia,Burkholderia pseudomallei
1435996,Bacteria,Burkholderia,Burkholderia pseudomallei
1435997,Bacteria,Burkholderia,Burkholderia pseudomallei
1435998,Bacteria,Burkholderia,Burkholderia pseudomallei
1435999,Bacteria,Burkholderia,Burkholderia pseudomallei
1436,Bacteria,Bacillus,Bacillus thuringiensis
1436000,Bacteria,Edwardsiella,Edwardsiella anguillarum
1436001,Bacteria,Pseudomonas,Pseudomonas veronii
1436010,Bacteria,Nesterenkonia,Nesterenkonia aurantiaca
1436037,Bacteria,Burkholderia,Burkholderia pseudomallei
1436038,Bacteria,Burkholderia,Burkholderia pseudomallei
1436039,Bacteria,Burkholderia,Burkholderia pseudomallei
1436040,Bacteria,Burkholderia,Burkholderia pseudomallei
1436041,Bacteria,Burkholderia,Burkholderia pseudomallei
1436042,Bacteria,Burkholderia,Burkholderia pseudomallei
1436043,Bacteria,Burkholderia,Burkholderia pseudomallei
1436044,Bacteria,Burkholderia,Burkholderia pseudomallei
1436045,Bacteria,Burkholderia,Burkholderia pseudomallei
1436047,Bacteria,Burkholderia,Burkholderia pseudomallei
1436049,Bacteria,Burkholderia,Burkholderia ubonensis
1436050,Bacteria,Burkholderia,Burkholderia pseudomallei
1436051,Bacteria,Burkholderia,Burkholderia pseudomallei
1436052,Bacteria,Burkholderia,Burkholderia pseudomallei
1436053,Bacteria,Burkholderia,Burkholderia pseudomallei
1436054,Bacteria,Burkholderia,Burkholderia pseudomallei
1436055,Bacteria,Burkholderia,Burkholderia pseudomallei
1436056,Bacteria,Burkholderia,Burkholderia pseudomallei
1436057,Bacteria,Burkholderia,Burkholderia pseudomallei
1436058,Bacteria,Burkholderia,Burkholderia pseudomallei
1436059,Bacteria,Burkholderia,Burkholderia pseudomallei
1436060,Bacteria,Burkholderia,Burkholderia pseudomallei
1436061,Bacteria,Burkholderia,Burkholderia pseudomallei
1436062,Bacteria,Burkholderia,Burkholderia pseudomallei
1436063,Bacteria,Burkholderia,Burkholderia ubonensis
1436064,Bacteria,Burkholderia,Burkholderia thailandensis
1436065,Bacteria,Burkholderia,Burkholderia pseudomallei
1436066,Bacteria,Burkholderia,Burkholderia pseudomallei
1436067,Bacteria,Burkholderia,Burkholderia pseudomallei
1436068,Bacteria,Burkholderia,Burkholderia pseudomallei
1436069,Bacteria,Burkholderia,Burkholderia pseudomallei
1436135,Bacteria,Salmonella,Salmonella enterica
1436137,Bacteria,Salmonella,Salmonella enterica
1436299,Bacteria,Pasteurella,Pasteurella multocida
1436301,Bacteria,Edwardsiella,Edwardsiella anguillarum
1436302,Bacteria,Edwardsiella,Edwardsiella anguillarum
1436304,Bacteria,Edwardsiella,Edwardsiella tarda
1436363,Bacteria,Bacillus,Bacillus sp. CH126_4D
1436725,Bacteria,Streptococcus,Streptococcus thermophilus
1436798,Bacteria,Rickettsia,Rickettsia fournieri
1436885,Bacteria,Campylobacter,Campylobacter jejuni
1436889,Viruses,Kuravirus,Escherichia virus Septima11
1436892,Viruses,Nanovirus,Pea yellow stunt virus
1436961,Bacteria,Pontibacter,Pontibacter chinhatensis
1436998,Bacteria,Nitrospira,Nitrospira lenta
1436999,Bacteria,Burkholderia,Burkholderia pseudomallei
1437000,Bacteria,Burkholderia,Burkholderia pseudomallei
1437001,Bacteria,Burkholderia,Burkholderia pseudomallei
1437002,Bacteria,Burkholderia,Burkholderia pseudomallei
1437003,Bacteria,Burkholderia,Burkholderia pseudomallei
1437004,Bacteria,Burkholderia,Burkholderia pseudomallei
1437005,Bacteria,Burkholderia,Burkholderia pseudomallei
1437006,Bacteria,Bacillus,Bacillus subtilis
1437007,Bacteria,Streptococcus,Streptococcus pyogenes
1437008,Bacteria,Streptococcus,Streptococcus pyogenes
1437059,Bacteria,Magnetospirillum,Magnetospirillum moscoviense
1437068,Bacteria,Glaesserella,Glaesserella parasuis
1437126,Viruses,Mammarenavirus,Loei River mammarenavirus
1437280,Bacteria,Sphingobacterium,Sphingobacterium yanglingense
1437360,Bacteria,Bradyrhizobium,Bradyrhizobium erythrophlei
1437363,Viruses,,Clostridium phage phiCDHM13
1437364,Bacteria,Thermosipho,Thermosipho sp. 1070
1437425,Bacteria,Criblamydia,Criblamydia sequanensis
1437443,Bacteria,Methylibium,Methylibium sp. T29-B
1437446,Bacteria,Mesotoga,Mesotoga sp. BH458_6_3_2_1
1437447,Bacteria,Streptococcus,Streptococcus mutans
1437448,Bacteria,Ochrobactrum,Ochrobactrum rhizosphaerae
1437449,Bacteria,Xanthomonas,Xanthomonas euvesicatoria
1437453,Bacteria,Streptomyces,Streptomyces leeuwenhoekii
1437473,Bacteria,Pseudoalteromonas,Pseudoalteromonas sp. PS5
1437523,Bacteria,Domibacillus,Domibacillus indicus
1437594,Bacteria,Bifidobacterium,Bifidobacterium asteroides
1437595,Bacteria,Bifidobacterium,Bifidobacterium pseudolongum
1437596,Bacteria,Bifidobacterium,Bifidobacterium thermophilum
1437597,Bacteria,Bifidobacterium,Bifidobacterium longum
1437599,Bacteria,Bifidobacterium,Bifidobacterium coryneforme
1437600,Bacteria,Bifidobacterium,Bifidobacterium pullorum
1437601,Bacteria,Bifidobacterium,Bifidobacterium cuniculi
1437602,Bacteria,Bifidobacterium,Bifidobacterium gallinarum
1437603,Bacteria,Bifidobacterium,Bifidobacterium mongoliense
1437605,Bacteria,Bifidobacterium,Bifidobacterium actinocoloniiforme
1437606,Bacteria,Bifidobacterium,Bifidobacterium bohemicum
1437607,Bacteria,Bifidobacterium,Bifidobacterium saguini
1437608,Bacteria,Bifidobacterium,Bifidobacterium biavatii
1437609,Bacteria,Bifidobacterium,Bifidobacterium callitrichos
1437610,Bacteria,Bifidobacterium,Bifidobacterium reuteri
1437611,Bacteria,Bifidobacterium,Bifidobacterium saeculare
1437612,Bacteria,Bifidobacterium,Bifidobacterium adolescentis
1437817,Bacteria,Methylopila,Methylopila sp. Yamaguchi
1437818,Bacteria,Campylobacter,Campylobacter coli
1437823,Bacteria,Xenorhabdus,Xenorhabdus nematophila
1437824,Bacteria,Castellaniella,Castellaniella defragrans
1437825,Bacteria,Xenorhabdus,Xenorhabdus nematophila
1437826,Bacteria,Xenorhabdus,Xenorhabdus nematophila
1437838,Bacteria,Listeria,Listeria monocytogenes
1437839,Viruses,Fromanvirus,Mycobacterium phage Echild
1437856,Bacteria,Mycobacterium,Mycobacterium tuberculosis
